index,X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD
1930,-8940898.28669927,2967842.35435837,1979,42733155,WESTCHESTER GENERAL HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,33155,NOT AVAILABLE,(305) 264-5252,GENERAL ACUTE CARE,OPEN,125,MIAMI-DADE,12086,USA,25.7475093570001,-80.317455847,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2020/08/14 00:00:00+00,IMAGERY,2013/11/08 00:00:00+00,http://www.westchesterhospital.com,9962,NOT AVAILABLE,12,PROPRIETARY,-999,125,NOT AVAILABLE,N
1931,-8930518.94298239,3140179.67708156,1980,23834997,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,2100 SE SALERNO RD,STUART,FL,34997,NOT AVAILABLE,(772) 223-5700,GENERAL ACUTE CARE,OPEN,100,MARTIN,12085,USA,27.1336514440001,-80.224216616,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2020/08/14 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.martinhealth.org/,10150,NOT AVAILABLE,12,NON-PROFIT,-999,100,NOT AVAILABLE,N
1932,-9143425.83645405,3397989.06532787,1981,29034474,OCALA REGIONAL MEDICAL CENTER,1431 SW 1ST AVE,OCALA,FL,34474,NOT AVAILABLE,(352) 401-1000,GENERAL ACUTE CARE,OPEN,222,MARION,12083,USA,29.175396415,-82.1367917809999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2020/08/14 00:00:00+00,IMAGERY,2013/11/08 00:00:00+00,http://www.ocalaregional.com,9996,NOT AVAILABLE,12,PROPRIETARY,-999,222,LEVEL II,Y
1933,-9147181.43269029,3395459.54290861,1982,41734474,THE VINES HOSPITAL,3130 SW 27TH AVE,OCALA,FL,34474,NOT AVAILABLE,(352) 671-3130,PSYCHIATRIC,OPEN,76,MARION,12083,USA,29.155554255,-82.1705288759999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2020/08/14 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.thevineshospital.com/,208600,NOT AVAILABLE,12,PROPRIETARY,-999,76,NOT AVAILABLE,N
1934,-9553851.99864651,3984340.73430541,1983,11336201,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH STREET,ANNISTON,AL,36207,NOT AVAILABLE,(256) 235-8900,GENERAL ACUTE CARE,OPEN,125,CALHOUN,01015,USA,33.668235903,-85.8237127259999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY/OTHER,2013/09/10 00:00:00+00,http://www.stringfellowhealth.com,H0803,NOT AVAILABLE,1,PROPRIETARY,-999,125,LEVEL III,N
1935,-9553882.0610316,3932204.15285938,1984,3236251,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9,ASHLAND,AL,36251,NOT AVAILABLE,(256) 354-2131,GENERAL ACUTE CARE,OPEN,45,CLAY,01027,USA,33.2775639400001,-85.823982781,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY/OTHER,2013/09/09 00:00:00+00,http://www.claycountyhospital.com,01-0073,NOT AVAILABLE,1,GOVERNMENT - LOCAL,-999,45,NOT AVAILABLE,Y
1936,-9805982.07614151,3931792.94544381,1986,9635447,PICKENS COUNTY MEDICAL CENTER,241 ROBERT K. WILSON DRIVE,CARROLLTON,AL,35447,NOT AVAILABLE,(205) 367-2426,GENERAL ACUTE CARE,CLOSED,56,PICKENS,01107,USA,33.2744756700001,-88.0886357479999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.dchsystem.com,H5401,NOT AVAILABLE,1,GOVERNMENT - DISTRICT/AUTHORITY,-999,56,NOT AVAILABLE,Y
1937,-9687625.06109394,4107448.1764064,1987,1135601,DECATUR MORGAN WEST,"2205 BELTLINE ROAD, S.W.",DECATUR,AL,35601,NOT AVAILABLE,(256) 341-2000,GENERAL ACUTE CARE,OPEN,64,MORGAN,01103,USA,34.58368232,-87.0254165919999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY,2013/09/03 00:00:00+00,http://www.decaturgeneral.org/,H5206,NOT AVAILABLE,1,PROPRIETARY,-999,64,NOT AVAILABLE,N
1938,-13657117.9814944,5700135.04045176,1988,6397239,PORTLAND VA MEDICAL CENTER,3710 SW U.S. VETERANS HOSPITAL RD,PORTLAND,OR,97239,NOT AVAILABLE,(503) 220-8262,MILITARY,OPEN,-999,MULTNOMAH,41051,USA,45.4971810930001,-122.683978198,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/providerpartnerresources/healthcareprovidersfacilities/healthcarehealthcareregulationqualityimprovement/pages/forms.aspx#hospital,2020/08/09 00:00:00+00,IMAGERY/OTHER,2014/03/12 00:00:00+00,www.portland.va.gov/,NOT AVAILABLE,NOT AVAILABLE,41,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,Y
1939,-9392104.87214357,4945364.05751238,1989,5445885,JOINT TOWNSHIP DISTRICT MEMORIAL HOSPITAL,200 SAINT CLAIR AVE,SAINT MARYS,OH,45885,NOT AVAILABLE,(419) 394-3335,GENERAL ACUTE CARE,OPEN,140,AUGLAIZE,39011,USA,40.544350846,-84.3707135669999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.grandlakehealth.org,1111,GRAND LAKE HEALTH SYSTEM,39,NON-PROFIT,-999,140,NOT AVAILABLE,Y
1940,-10540980.7633198,5330284.49940378,1990,1650536,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,NOT AVAILABLE,(712) 852-5500,GENERAL ACUTE CARE,OPEN,47,PALO ALTO,19147,USA,43.1201937970001,-94.691241293,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2020/08/08 00:00:00+00,IMAGERY/OTHER,2016/04/18 00:00:00+00,http://www.pachs.com,NOT AVAILABLE,NOT AVAILABLE,19,GOVERNMENT - LOCAL,-999,47,LEVEL IV,Y
1941,-8284996.84840023,4999048.4540125,1991,5607005,SAINT CLARES HOSPITAL - BOONTON,130 POWERVILLE ROAD,BOONTON TOWNSHIP,NJ,7005,NOT AVAILABLE,(973) 983-5506,PSYCHIATRIC,OPEN,120,MORRIS,34027,USA,40.9098147980001,-74.4253929779999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.saintclares.com/,NJ21403SCB,NOT AVAILABLE,34,PROPRIETARY,-999,120,NOT AVAILABLE,N
1942,-9330573.91260504,4855940.74882564,1992,123845504,MENTAL HEALTH SERVICES FOR CLARK AND MADISON COS,474 NORTH YELLOW SPRINGS STREET,SPRINGFIELD,OH,45504,NOT AVAILABLE,(937) 399-9500,PSYCHIATRIC,CLOSED,16,CLARK,39023,USA,39.9311398420001,-83.817971553,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY/OTHER,2015/03/10 00:00:00+00,http://www.mhscc.com/,1464,NOT AVAILABLE,39,NON-PROFIT,-999,16,NOT AVAILABLE,N
1943,-9366926.03092841,4733209.06017704,1993,8545103,MERCY HEALTH - CLERMONT HOSPITAL,3000 HOSPITAL DRIVE,BATAVIA,OH,45103,NOT AVAILABLE,(513) 732-8200,GENERAL ACUTE CARE,OPEN,148,CLERMONT,39025,USA,39.0804998950001,-84.144528188,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,https://www.mercy.com/locations/hospitals/cincinnati/mercy-health-clermont-hospital?utm_source=local-listings&utm_medium=organic&utm_content=website_link,1028,NOT AVAILABLE,39,NON-PROFIT,-999,148,NOT AVAILABLE,Y
1944,-9592949.32919502,3812820.95736804,1994,236124,BAPTIST MEDICAL CENTER EAST,400 TAYLOR ROAD,MONTGOMERY,AL,36117,1267,(334) 277-8330,GENERAL ACUTE CARE,OPEN,150,MONTGOMERY,01101,USA,32.376399501,-86.174930022,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY/OTHER,2013/09/03 00:00:00+00,http://www.baptistfirst.org,01-0149,NOT AVAILABLE,1,GOVERNMENT - DISTRICT/AUTHORITY,-999,150,NOT AVAILABLE,Y
1945,-9604795.37187972,3805845.50295886,1995,91036116,CROSSBRIDGE BEHAVIORAL HEALTH A BAPTIST SOUTH FACILITY,4385 NARROW LANE ROAD,MONTGOMERY,AL,36116,NOT AVAILABLE,(334) 286-3116,PSYCHIATRIC,OPEN,60,MONTGOMERY,01101,USA,32.3234632680001,-86.281344834,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY/OTHER,2015/02/03 00:00:00+00,NOT AVAILABLE,H5111,NOT AVAILABLE,1,GOVERNMENT - DISTRICT/AUTHORITY,-999,60,NOT AVAILABLE,N
1946,-8998225.99469933,4997675.30998831,1996,125244460,SALEM REGIONAL MEDICAL CENTER,1995 EAST STATE STREET,SALEM,OH,44460,NOT AVAILABLE,(330) 332-7214,GENERAL ACUTE CARE,OPEN,199,COLUMBIANA,39029,USA,40.9004919490001,-80.8324394099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY/OTHER,2015/03/11 00:00:00+00,http://www.salemregional.com/,1125,SALEM COMMUNITY HOSPITAL,39,NOT AVAILABLE,-999,199,NOT AVAILABLE,Y
1947,-8276675.75587054,4947191.65712836,1997,10608820,ANTHONY M YELENCSICS COMMUNITY,65 JAMES STREET,EDISON,NJ,8820,NOT AVAILABLE,(732) 321-7000,GENERAL ACUTE CARE,OPEN,405,MIDDLESEX,34023,USA,40.5568254730001,-74.3506433319999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://jfkmc.org/,NJ11201,ANTHONY M. YELENCSICS COMMUNITY HOSPITAL,34,NON-PROFIT,-999,405,NOT AVAILABLE,N
1948,-9628481.24239327,4019359.74486547,1998,11235121,ST. VINCENT'S BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,35121,NOT AVAILABLE,(205) 274-3000,CRITICAL ACCESS,OPEN,40,BLOUNT,01009,USA,33.9296507290001,-86.494118629,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.stvhs.com,H0501,NOT AVAILABLE,1,NON-PROFIT,-999,40,NOT AVAILABLE,Y
1949,-9623820.77409889,3824358.85083923,2000,7636067,PRATTVILLE BAPTIST HOSPITAL,124 SOUTH MEMORIAL DRIVE,PRATTVILLE,AL,36067,NOT AVAILABLE,(334) 361-4267,GENERAL ACUTE CARE,OPEN,85,AUTAUGA,01001,USA,32.4638917230001,-86.45225293,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.baptistfirst.org/facilities/prattville-baptisthospital/ default.aspx,H0101,NOT AVAILABLE,1,GOVERNMENT - DISTRICT/AUTHORITY,-999,85,NOT AVAILABLE,N
1950,-9691026.58999367,3819817.57576578,2001,9936701,VAUGHAN REGIONAL MEDICAL CENTER-PARKWAY CAMPUS,1015 MEDICAL CENTER PARKWAY,SELMA,AL,36701,NOT AVAILABLE,(334) 418-4190,GENERAL ACUTE CARE,OPEN,175,DALLAS,01047,USA,32.4294652130001,-87.055973046,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.vaughanregional.com,H2403,NOT AVAILABLE,1,PROPRIETARY,-999,175,NOT AVAILABLE,Y
1951,-9829012.7443999,3828067.19900522,2002,6236925,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,AL,36925,NOT AVAILABLE,(205) 392-5263,GENERAL ACUTE CARE,OPEN,33,SUMTER,01119,USA,32.4919942220001,-88.295523761,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,NOT AVAILABLE,H6002,NOT AVAILABLE,1,NON-PROFIT,-999,33,NOT AVAILABLE,N
1952,-10698515.0203915,5164804.59291717,2003,6651040,BURGESS MEMORIAL HOSPITAL,1600 DIAMOND AVENUE,ONAWA,IA,51040,NOT AVAILABLE,(712) 423-2311,CRITICAL ACCESS,OPEN,25,MONONA,19133,USA,42.0255307420001,-96.106395602,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2020/08/08 00:00:00+00,IMAGERY/OTHER,2016/04/18 00:00:00+00,http://www.burgesshc.org,NOT AVAILABLE,NOT AVAILABLE,19,NON-PROFIT,-999,25,LEVEL IV,Y
1953,-9330399.84832855,4855591.7118024,2004,93,MERCY HEALTH - SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DR,SPRINGFIELD,OH,45504,NOT AVAILABLE,(937) 523-1000,GENERAL ACUTE CARE,OPEN,230,CLARK,39023,USA,39.928735483,-83.816407907,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY/OTHER,2015/05/22 00:00:00+00,https://www.mercy.com/locations/hospitals/springfield/springfield-medical-center?utm_source=local-listings&utm_medium=organic&utm_content=website_link,NOT AVAILABLE,NOT AVAILABLE,39,NON-PROFIT,-999,230,NOT AVAILABLE,Y
1954,-9075018.80477338,5079002.93125887,2005,28044122,HIGHLAND SPRINGS HOSPITAL,4199 MILL POND DRIVE,HIGHLAND HILLS,OH,44122,NOT AVAILABLE,(216) 302-3070,PSYCHIATRIC,OPEN,72,CUYAHOGA,39035,USA,41.450390944,-81.52228096,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY/OTHER,2016/09/20 00:00:00+00,http://www.highlandspringshealth.com/,1520,NOT AVAILABLE,39,PROPRIETARY,-999,72,NOT AVAILABLE,N
1955,-9077968.38822903,5101083.80450698,2006,4644119,EUCLID HOSPITAL-CLEVELAND HLTH SYS,18901 LAKE SHORE BOULEVARD,EUCLID,OH,44119,NOT AVAILABLE,(216) 531-9000,GENERAL ACUTE CARE,OPEN,371,CUYAHOGA,39035,USA,41.5988940500001,-81.5487775189999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.euclidhospital.org,1133,NOT AVAILABLE,39,NON-PROFIT,-999,371,NOT AVAILABLE,Y
1956,-9434983.22908676,5056957.45884729,2007,5943526,COMMUNITY MEMORIAL HOSPITAL,208 N COLUMBUS ST,HICKSVILLE,OH,43526,NOT AVAILABLE,(419) 542-6692,CRITICAL ACCESS,OPEN,30,DEFIANCE,39039,USA,41.3017860250001,-84.755896401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2014/01/31 00:00:00+00,http://www.cmhosp.com,1161,NOT AVAILABLE,39,GOVERNMENT - DISTRICT/AUTHORITY,-999,30,NOT AVAILABLE,Y
1957,-9216162.87795285,4878510.37162528,2008,14743054,MT CARMEL NEW ALBANY SURGICAL HOSPITAL,7333 SMITH'S MILL ROAD,NEW ALBANY,OH,43054,NOT AVAILABLE,(614) 775-6600,SPECIAL,OPEN,60,FRANKLIN,39049,USA,40.0864324720001,-82.790199742,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2014/01/31 00:00:00+00,http://www.mountcarmelhealth.com,1451,NOT AVAILABLE,39,NON-PROFIT,-999,60,NOT AVAILABLE,N
1958,-9233584.95300453,4882640.18455732,2009,12043081,"ST. ANN'S HOSPITAL OF COLUMBUS, INC MAIN CAMPUS",500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,NOT AVAILABLE,(614) 546-4533,GENERAL ACUTE CARE,OPEN,392,FRANKLIN,39049,USA,40.114809833,-82.946704905,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2014/03/13 00:00:00+00,http://www.mountcarmelhealth.com,1606,NOT AVAILABLE,39,NON-PROFIT,-999,392,NOT AVAILABLE,Y
1959,-10836426.4784176,3860270.77579773,2010,20276104,MEDICAL CITY FORT WORTH,900 EIGHTH AVENUE,FORT WORTH,TX,76104,NOT AVAILABLE,(817) 336-2100,GENERAL ACUTE CARE,OPEN,320,TARRANT,48439,USA,32.735669016,-97.3452753079999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,2020/09/02 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,http://www.plazamedicalcenter.com,NOT AVAILABLE,PLAZA MEDICAL CENTER OF FORT WORTH,48,PROPRIETARY,-999,320,NOT AVAILABLE,Y
1960,-10731860.3747783,5239110.96931318,2011,4051104,ST. LUKES'S REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,NOT AVAILABLE,(712) 279-3500,GENERAL ACUTE CARE,OPEN,346,WOODBURY,19193,USA,42.5194501730001,-96.405942017,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2020/08/08 00:00:00+00,IMAGERY/OTHER,2016/04/15 00:00:00+00,https://www.unitypoint.org/siouxcity/default.aspx,NOT AVAILABLE,NOT AVAILABLE,19,NON-PROFIT,-999,346,LEVEL III,Y
1961,-8258980.52004297,4924995.09685975,2012,9807733,BAYSHORE MEDICAL CENTER,727 NORTH BEERS STREET,HOLMDEL,NJ,7733,NOT AVAILABLE,(732) 739-5900,GENERAL ACUTE CARE,OPEN,211,MONMOUTH,34025,USA,40.4051614140001,-74.1916843239999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.bchs.com,NJ11301,BAYSHORE MEDICAL CENTER,34,NON-PROFIT,-999,211,NOT AVAILABLE,Y
1962,-10923012.1449147,3467013.62270675,2013,136578130,CHRISTUS SANTA ROSA HOSPITAL - NEW BRAUNFELS,600 NORTH UNION AVENUE,NEW BRAUNFELS,TX,78130,4191,(830) 606-2170,GENERAL ACUTE CARE,OPEN,132,COMAL,48091,USA,29.715355134,-98.123087584,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,2020/09/02 00:00:00+00,IMAGERY/OTHER,2014/12/09 00:00:00+00,http://www.christussantarosa.org/newbraunfels,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,132,LEVEL IV,Y
1963,-11636067.904205,3951759.50214235,2014,3088201,EASTERN NEW MEXICO MEDICAL CENTER,405 WEST COUNTRY CLUB ROAD,ROSWELL,NM,88201,NOT AVAILABLE,(575) 627-4032,GENERAL ACUTE CARE,OPEN,162,CHAVES,35005,USA,33.424303256,-104.528576454,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://providersearch.health.state.nm.us/,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.enmmc.com,NOT AVAILABLE,NOT AVAILABLE,35,PROPRIETARY,-999,162,LEVEL III,Y
1964,-10293551.0435662,4829393.97967615,2015,190063552,MACON COUNTY SAMARITAN MEMORIAL HOSPITAL,1205 NORTH MISSOURI ST,MACON,MO,63552,NOT AVAILABLE,(660) 385-8700,GENERAL ACUTE CARE,OPEN,25,MACON,29121,USA,39.748030133,-92.4685423029999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,2021/03/13 00:00:00+00,IMAGERY/OTHER,2020/05/05 00:00:00+00,http://www.smhmo.org/,261313,NOT AVAILABLE,29,NOT AVAILABLE,-999,25,NOT AVAILABLE,Y
1965,-12193000.2432672,4932693.12172232,2016,4884078,ASHLEY REGIONAL MEDICAL CENTER,151 WEST 100 NORTH,VERNAL,UT,84078,NOT AVAILABLE,(435) 789-3342,GENERAL ACUTE CARE,OPEN,39,UINTAH,49047,USA,40.45779908,-109.531584778,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://opendata.utah.gov/health/utah-hospital-characteristics/ierb-h3t5/data,2020/08/10 00:00:00+00,IMAGERY,2013/12/06 00:00:00+00,http://www.ashleyregional.com,NOT AVAILABLE,NOT AVAILABLE,49,PROPRIETARY,-999,39,LEVEL IV,Y
1966,-10424154.6538733,5103722.26839891,2017,9250314,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,NOT AVAILABLE,(515) 282-2200,GENERAL ACUTE CARE,OPEN,200,POLK,19153,USA,41.6166160240001,-93.641774496,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2020/08/08 00:00:00+00,IMAGERY/OTHER,2016/04/15 00:00:00+00,http://www.broadlawns.org,NOT AVAILABLE,NOT AVAILABLE,19,GOVERNMENT - LOCAL,-999,200,LEVEL III,Y
1967,-10428794.5310675,5102846.28313427,2018,9350310,MERCY FRANKLIN CENTER,1818 48TH STREET,DES MOINES,IA,50310,NOT AVAILABLE,(515) 271-6000,PSYCHIATRIC,OPEN,18,POLK,19153,USA,41.6107327660001,-93.683455222,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2020/08/08 00:00:00+00,IMAGERY/OTHER,2016/04/19 00:00:00+00,http://www.mercydesmoines.org/behavioralhealth/,NOT AVAILABLE,NOT AVAILABLE,19,NON-PROFIT,-999,18,NOT AVAILABLE,N
1968,-13333529.68133,4797738.38165291,2019,3289431,LAKE'S CROSSING CENTER,500 GALLETTI WAY,SPARKS,NV,89431,NOT AVAILABLE,(775) 688-1900,PSYCHIATRIC,OPEN,86,WASHOE,32031,USA,39.529043818,-119.77713504,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://dpbh.nv.gov/reg/healthfacilities/community_resources/,2020/08/08 00:00:00+00,IMAGERY,2014/02/12 00:00:00+00,http://dpbh.nv.gov/programs/clinicalbehavioralserv/clinical_behavioral_services_-_home/,4963-HOS-13,NOT AVAILABLE,32,GOVERNMENT - STATE,-999,86,NOT AVAILABLE,N
1969,-12826414.080323,4316009.22648746,2020,1089103,MONTEVISTA HOSPITAL,5900 WEST ROCHELLE AVENUE,LAS VEGAS,NV,89103,NOT AVAILABLE,(702) 364-1111,PSYCHIATRIC,OPEN,202,CLARK,32003,USA,36.1117522640001,-115.221638088,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://dpbh.nv.gov/reg/healthfacilities/community_resources/,2020/08/08 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.montevistahospital.com,650-HOS-34,NOT AVAILABLE,32,PROPRIETARY,-999,202,NOT AVAILABLE,N
1970,-12800061.3317742,4305942.51041808,2021,1889015,ST. ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,102 EAST LAKE MEAD PARKWAY,HENDERSON,NV,89015,NOT AVAILABLE,(702) 616-5000,GENERAL ACUTE CARE,OPEN,130,CLARK,32003,USA,36.0386620140001,-114.98490732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/reg/healthfacilities/community_resources/,2020/08/08 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,www.strosehospitals.org,659-HOS-36,NOT AVAILABLE,32,NON-PROFIT,-999,130,NOT AVAILABLE,Y
1971,-10080787.7815147,5092643.24015161,2022,10152803,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,DAVENPORT,IA,52803,NOT AVAILABLE,(563) 421-1000,GENERAL ACUTE CARE,OPEN,502,SCOTT,19163,USA,41.5421679670001,-90.557257401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2020/08/08 00:00:00+00,IMAGERY/OTHER,2016/04/15 00:00:00+00,http://www.genesishealth.com,NOT AVAILABLE,NOT AVAILABLE,19,NON-PROFIT,-999,502,LEVEL II,Y
1972,-10386298.4190956,5016424.39592006,2023,12050049,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,NOT AVAILABLE,(641) 774-3000,GENERAL ACUTE CARE,OPEN,25,LUCAS,19117,USA,41.02767377,-93.3017061529999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2020/08/08 00:00:00+00,IMAGERY,2016/04/15 00:00:00+00,http://www.lchcia.com,NOT AVAILABLE,NOT AVAILABLE,19,GOVERNMENT - LOCAL,-999,25,LEVEL IV,Y
