2016 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H2422,Local CCP,"HEALTHPARTNERS, INC.",HealthPartners,"HealthPartners, Inc.",70%,63%,85%,69%,80%,52%,94%,83.9%,95%,92%,97%,16%,76%,91%,88%,82%,Not enough data available,79%,10%,89%,77%,89%,86%,87%,87%,0.00,3%,60,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,95%,94%,6.4,Not enough data available,0.00,3%,60,Medicare shows only a Star Rating for this topic,85%,89%,98,8%,83%,85%,81%,7.6%
H2425,Local CCP,BLUE PLUS,Blue Plus,Blue Cross and Blue Shield of Minnesota,63%,66%,76%,68%,79%,46%,91%,71.5%,90%,93%,95%,8%,77%,89%,78%,75%,80%,67%,11%,83%,79%,90%,86%,87%,88%,0.04,1%,80,Medicare shows only a Star Rating for this topic,98%,75%,94%,93%,21.2,69%,0.04,1%,80,Medicare shows only a Star Rating for this topic,84%,90%,99,7%,85%,85%,84%,31.3%
H2450,1876 Cost,MEDICA INSURANCE COMPANY,Medica Insurance Company,Medica Holding Company,76%,72%,77%,66%,78%,50%,92%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,18%,76%,90%,84%,83%,89%,54%,No data available,83%,80%,91%,85%,88%,87%,0.06,2%,100,Medicare shows only a Star Rating for this topic,87%,92%,Plan not required to report measure,Plan not required to report measure,0.6,67%,0.06,2%,100,Medicare shows only a Star Rating for this topic,82%,91%,99,5%,86%,88%,84%,31.0%
H2456,Local CCP,UCARE MINNESOTA,UCare's MSHO,UCare Minnesota,64%,56%,79%,69%,78%,46%,96%,80.7%,89%,91%,95%,19%,77%,90%,78%,75%,73%,79%,10%,81%,78%,83%,84%,85%,86%,0.02,2%,40,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,94%,91%,7.1,No data available,0.02,2%,40,Medicare shows only a Star Rating for this topic,84%,88%,98,10%,77%,79%,77%,12.4%
H2458,Local CCP,MEDICA HEALTH PLANS,Medica Health Plans,Medica Holding Company,58%,60%,73%,66%,85%,50%,93%,83.0%,95%,92%,96%,13%,75%,89%,79%,83%,77%,74%,10%,87%,78%,86%,85%,87%,86%,0.05,2%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,67%,71%,0.0,Not enough data available,0.05,2%,100,Medicare shows only a Star Rating for this topic,86%,90%,98,8%,82%,83%,80%,23.2%
H2459,Local CCP,UCARE MINNESOTA,UCare,UCare Minnesota,79%,76%,81%,71%,84%,53%,95%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,19%,79%,96%,89%,81%,88%,51%,9%,89%,81%,93%,87%,88%,87%,0.05,6%,40,Medicare shows only a Star Rating for this topic,98%,96%,98%,95%,4.3,83%,0.05,6%,40,Medicare shows only a Star Rating for this topic,83%,92%,98,8%,86%,87%,84%,12.6%
H2461,1876 Cost,BLUE CROSS AND BLUE SHIELD OF MINNESOTA,Blue Cross and Blue Shield of Minnesota,Blue Cross and Blue Shield of Minnesota,80%,76%,78%,71%,78%,49%,90%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Benefit not offered by plan,79%,89%,79%,76%,Benefit not offered by plan,57%,No data available,85%,81%,86%,86%,88%,88%,0.03,1%,100,Medicare shows only a Star Rating for this topic,98%,79%,Plan not required to report measure,Plan not required to report measure,No data available,No data available,0.03,1%,100,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available
H2462,1876 Cost,"GROUP HEALTH PLAN, INC. (MN)",HealthPartners,"HealthPartners, Inc.",81%,82%,86%,67%,80%,55%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,23%,81%,96%,93%,87%,93%,54%,No data available,87%,83%,93%,89%,91%,87%,0.03,2%,60,Medicare shows only a Star Rating for this topic,100%,93%,Plan not required to report measure,Plan not required to report measure,2.3,No data available,0.03,2%,60,Medicare shows only a Star Rating for this topic,88%,94%,99,7%,87%,89%,86%,7.7%
H2470,Local CCP,"FALLON HEALTH WEINBERG, INC",Fallon Health Weinberg,Fallon Community Health Plan,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,72%,71%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2486,Local CCP,"HUMANA MEDICAL PLAN OF UTAH, INC.","Humana Medical Plan of Utah, Inc.",Humana Inc.,64%,70%,75%,70%,77%,53%,98%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,56%,91%,81%,80%,70%,48%,8%,84%,78%,82%,86%,82%,87%,0.32,20%,60,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,96%,98%,3.4,Not enough data available,0.32,20%,60,Medicare shows only a Star Rating for this topic,84%,89%,98,6%,77%,78%,77%,35.6%
H2491,Local CCP,"WELLCARE HEALTH INSURANCE OF ARIZONA, INC.",'Ohana Health Plan,"WellCare Health Plans, Inc.",65%,51%,69%,71%,80%,59%,86%,54.2%,79%,73%,88%,19%,70%,90%,65%,69%,79%,69%,9%,76%,70%,82%,80%,80%,82%,0.10,10%,0,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,59%,55%,25.1,78%,0.10,10%,0,Medicare shows only a Star Rating for this topic,81%,86%,99,7%,71%,72%,70%,7.1%
H2506,Demo,"AETNA BETTER HEALTH, INC. (IL)",Aetna Better Health Premier Plan,Aetna Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H2531,Demo,"UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO, INC.",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H2533,Demo,"MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.",Molina Healthcare of South Carolina,"Molina Healthcare, Inc.,",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2563,Local CCP,OPTIMA HEALTH PLAN,Optima Medicare,Sentara Health Care (SHC),75%,89%,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,99%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,76%,No data available,92%,82%,Not enough data available,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,16%,14%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,100,Not enough data available,Plan too small to be measured,Plan too small to be measured,99,7%,78%,82%,74%,40.9%
H2591,Local CCP,"HEALTH ALLIANCE - MIDWEST, INC.",Health Alliance Medicare,The Carle Foundation,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,94%,97%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2593,Local CCP,"CAREMORE HEALTH PLAN OF ARIZONA, INC.","CareMore Health Plan of Arizona, Inc.",Anthem Inc.,80%,75%,68%,65%,73%,56%,95%,58.9%,94%,77%,94%,68%,69%,96%,81%,79%,77%,60%,7%,77%,72%,89%,83%,85%,80%,0.19,13%,100,Medicare shows only a Star Rating for this topic,99%,91%,93%,96%,0.6,Not enough data available,0.19,13%,100,Medicare shows only a Star Rating for this topic,86%,90%,99,4%,77%,77%,73%,33.5%
H2610,Local CCP,"ESSENCE HEALTHCARE, INC.",Essence Healthcare,Essence Group Holdings Corporation,82%,79%,81%,66%,85%,55%,99%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,31%,77%,97%,89%,77%,72%,58%,8%,88%,80%,91%,89%,91%,89%,0.06,3%,80,Medicare shows only a Star Rating for this topic,91%,84%,99%,93%,1.5,No data available,0.06,3%,80,Medicare shows only a Star Rating for this topic,92%,94%,99,6%,80%,83%,78%,22.1%
H2649,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,69%,67%,74%,69%,81%,51%,96%,70.1%,90%,84%,95%,29%,69%,94%,80%,78%,76%,58%,9%,83%,77%,86%,85%,84%,85%,0.28,12%,60,Medicare shows only a Star Rating for this topic,100%,91%,96%,98%,0.7,81%,0.28,12%,60,Medicare shows only a Star Rating for this topic,85%,90%,98,5%,79%,80%,78%,27.9%
