row_id,icd9_code,short_title,long_title
1188,5303,opn dir ing hern-gft nec,other and open repair of direct inguinal hernia with graft or prosthesis
1189,5304,opn ind ing hern-gft nec,other and open repair of indirect inguinal hernia with graft or prosthesis
1190,5305,ing hernia rep-graft nos,"repair of inguinal hernia with graft or prosthesis, not otherwise specified"
1191,5310,bilat ing hernia rep nos,"bilateral repair of inguinal hernia, not otherwise specified"
1192,5311,opn bil dir ing hern nec,other and open bilateral repair of direct inguinal hernia
1193,5312,opn bil ind ing hern nec,other and open bilateral repair of indirect inguinal hernia
1194,5313,opn bi dr/in ing hrn nec,"other and open bilateral repair of inguinal hernia, one direct and one indirect"
1195,5314,opn bi dr ing hrn-gr nec,other and open bilateral repair of direct inguinal hernia with graft or prosthesis
1196,5315,op bi in ing hrn-grf nec,other and open bilateral repair of indirect inguinal hernia with graft or prosthesis
1197,5316,op bi dr/in ig hr-gr nec,"other and open bilateral repair of inguinal hernia, one direct and one indirect, with graft or prosthesis"
1198,5317,bil ing hrn rep-grft nos,"bilateral inguinal hernia repair with graft or prosthesis, not otherwise specified"
1199,5321,unil femor hrn rep-grft,unilateral repair of femoral hernia with graft or prosthesis
1200,5329,unil femor hern rep nec,other unilateral femoral herniorrhaphy
1201,5331,bil fem hern repair-grft,bilateral repair of femoral hernia with graft or prosthesis
1202,5339,bil fem hern repair nec,other bilateral femoral herniorrhaphy
1203,5341,opn rep umb hrn-grft nec,other and open repair of umbilical hernia with graft or prosthesis
1204,5342,lap umbil hernia-graft,laparoscopic repair of umbilical hernia with graft or prosthesis
1205,5343,lap umbilical hernia nec,other laparoscopic umbilical herniorrhaphy
1206,5349,open rep umbil hern nec,other open umbilical herniorrhaphy
1207,5351,incisional hernia repair,incisional hernia repair
1208,5359,abd wall hern repair nec,repair of other hernia of anterior abdominal wall
1209,5361,open incis hern-grft nec,other open incisional hernia repair with graft or prosthesis
1210,5362,lap incis hern repr-grft,laparoscopic incisional hernia repair with graft or prosthesis
1211,5363,lap hern ant abd-gft nec,other laparoscopic repair of other hernia of anterior abdominal wall with graft or prosthesis
1212,5369,opn hern ant abd-grf nec,other and open repair of other hernia of anterior abdominal wall with graft or prosthesis
1213,5371,lap abd rep-diaphr hern,"laparoscopic repair of diaphragmatic hernia, abdominal approach"
1214,5372,opn abd diaphrm hern nec,"other and open repair of diaphragmatic hernia, abdominal approach"
1215,5375,abd rep-diaphr hern nos,"repair of diaphragmatic hernia, abdominal approach, not otherwise specified"
1216,5380,thor rep-diaph hern nos,"repair of diaphragmatic hernia with thoracic approach, not otherwise specified"
1217,5381,diaphragmatic plication,plication of the diaphragm
1218,5382,parastern hernia repair,repair of parasternal hernia
1219,5383,lap thorc app-diaph hern,"laparoscopic repair of diaphragmatic hernia, with thoracic approach"
1220,5384,opn thorc diaph hern nec,"other and open repair of diaphragmatic hernia, with thoracic approach"
1221,540,abdominal wall incision,incision of abdominal wall
1222,5411,exploratory laparotomy,exploratory laparotomy
1223,5412,reopen recent lap site,reopening of recent laparotomy site
1224,5419,laparotomy nec,other laparotomy
1225,5421,laparoscopy,laparoscopy
1226,5422,abdominal wall biopsy,biopsy of abdominal wall or umbilicus
1227,5423,peritoneal biopsy,biopsy of peritoneum
1228,5424,closed intra-abd mass bx,closed [percutaneous] [needle] biopsy of intra-abdominal mass
1229,5425,peritoneal lavage,peritoneal lavage
1230,5429,abd region dx proc nec,other diagnostic procedures on abdominal region
1231,543,destruct abd wall lesion,excision or destruction of lesion or tissue of abdominal wall or umbilicus
1232,544,destruct peritoneal tiss,excision or destruction of peritoneal tissue
1233,5451,lap periton adhesiolysis,laparoscopic lysis of peritoneal adhesions
1234,5459,oth periton adhesiolysis,other lysis of peritoneal adhesions
1235,5461,reclose post op disrupt,reclosure of postoperative disruption of abdominal wall
1236,5462,delayed clos abd wound,delayed closure of granulating abdominal wound
1237,5463,abd wall suture nec,other suture of abdominal wall
1238,5464,peritoneal suture,suture of peritoneum
1239,5471,repair of gastroschisis,repair of gastroschisis
1240,5472,abdomen wall repair nec,other repair of abdominal wall
1241,5473,peritoneal repair nec,other repair of peritoneum
1242,5474,omental repair nec,other repair of omentum
1243,5475,mesenteric repair nec,other repair of mesentery
1244,5491,percu abdominal drainage,percutaneous abdominal drainage
1245,5492,remove fb from periton,removal of foreign body from peritoneal cavity
1246,5493,create cutanperiton fist,creation of cutaneoperitoneal fistula
1247,5494,creat peritoneovas shunt,creation of peritoneovascular shunt
1248,5495,peritoneal incision,incision of peritoneum
1249,5496,injec air-periton cavity,injection of air into peritoneal cavity
1250,5497,inj therap subst periton,injection of locally-acting therapeutic substance into peritoneal cavity
1251,5498,peritoneal dialysis,peritoneal dialysis
1252,5499,abdomen region ops nec,other operations of abdominal region
1253,5501,nephrotomy,nephrotomy
1254,3729,hrt/pericar dx proc nec,other diagnostic procedures on heart and pericardium
1255,3731,pericardiectomy,pericardiectomy
1256,3732,heart aneurysm excision,excision of aneurysm of heart
1257,3733,exc/dest hrt lesion open,"excision or destruction of other lesion or tissue of heart, open approach"
1258,3734,"exc/des hrt les,endovasc","excision or destruction of other lesion or tissue of heart, endovascular approach"
1259,3735,partial ventriculectomy,partial ventriculectomy
1260,3736,"exc,destrct,exclus laa","excision, destruction, or exclusion of left atrial appendage (laa)"
1261,3737,"exc/dest hrt les, thrspc","excision or destruction of other lesion or tissue of heart, thoracoscopic approach"
1262,3741,impl cardiac support dev,implantation of prosthetic cardiac support device around the heart
1263,3749,heart/pericard repr nec,other repair of heart and pericardium
1264,3751,heart transplantation,heart transplantation
1265,3752,imp tot int bi ht rp sys,implantation of total internal biventricular heart replacement system
1266,3753,repl/rep thr unt tot hrt,replacement or repair of thoracic unit of (total) replacement heart system
1267,3754,repl/rep oth tot hrt sys,replacement or repair of other implantable component of (total) replacement heart system
1268,3755,rem int bivent hrt sys,removal of internal biventricular heart replacement system
1269,3760,imp bivn ext hrt ast sys,implantation or insertion of biventricular external heart assist system
1270,3761,pulsation balloon implan,implant of pulsation balloon
1271,3762,insrt non-impl circ dev,insertion of temporary non-implantable extracorporeal circulatory assist device
1272,3763,repair heart assist sys,repair of heart assist system
1273,3764,remve ext hrt assist sys,removal of external heart assist system(s) or device(s)
1274,3765,imp vent ext hrt ast sys,implant of single ventricular (extracorporeal) external heart assist system
1275,3766,implantable hrt assist,insertion of implantable heart assist system
1276,3767,imp cardiomyostimul sys,implantation of cardiomyostimulation system
1277,3768,percutan hrt assist syst,insertion of percutaneous external heart assist device
1278,3770,int insert pacemak lead,"initial insertion of lead [electrode], not otherwise specified"
1279,3771,int insert lead in vent,initial insertion of transvenous lead [electrode] into ventricle
1280,3772,int inser lead atri-vent,initial insertion of transvenous leads [electrodes] into atrium and ventricle
1281,3773,int inser lead in atrium,initial insertion of transvenous lead [electrode] into atrium
1282,3774,int or repl lead epicar,insertion or replacement of epicardial lead [electrode] into epicardium
1283,3775,revision of lead,revision of lead [electrode]
1284,3776,repl tv atri-vent lead,replacement of transvenous atrial and/or ventricular lead(s) [electrode]
1285,3777,removal of lead w/o repl,removal of lead(s) [electrode] without replacement
1286,3778,inser temp pacemaker sys,insertion of temporary transvenous pacemaker system
1287,3779,rev/reloc card dev pockt,revision or relocation of cardiac device pocket
1288,3780,int or repl perm pacemkr,"insertion of permanent pacemaker, initial or replacement, type of device not specified"
1289,3781,"int insert 1-cham, non","initial insertion of single-chamber device, not specified as rate responsive"
1290,3782,"int insert 1-cham, rate","initial insertion of single-chamber device, rate responsive"
1291,3783,int insert dual-cham dev,initial insertion of dual-chamber device
1292,3785,"repl pacem w 1-cham, non","replacement of any type pacemaker device with single-chamber device, not specified as rate responsive"
1293,3786,"repl pacem 1-cham, rate","replacement of any type of pacemaker device with single-chamber device, rate responsive"
1294,3787,repl pacem w dual-cham,replacement of any type pacemaker device with dual-chamber device
1295,3789,revise or remove pacemak,revision or removal of pacemaker device
1296,3790,ins left atr append dev,insertion of left atrial appendage device
1297,3791,opn chest cardiac massag,open chest cardiac massage
1298,3792,injection into heart,injection of therapeutic substance into heart
1299,3793,injection into pericard,injection of therapeutic substance into pericardium
1300,3794,implt/repl carddefib tot,"implantation or replacement of automatic cardioverter/defibrillator, total system [aicd]"
1301,3795,implt cardiodefib leads,implantation of automatic cardioverter/defibrillator lead(s) only
1302,3796,implt cardiodefib genatr,implantation of automatic cardioverter/defibrillator pulse generator only
1303,3797,repl cardiodefib leads,replacement of automatic cardioverter/defibrillator lead(s) only
1304,3798,repl cardiodefib genratr,replacement of automatic cardioverter/defibrillator pulse generator only
1305,3799,other heart/pericard ops,other operations on heart and pericardium
1306,3800,incision of vessel nos,"incision of vessel, unspecified site"
1307,3801,intracran vessel incis,"incision of vessel, intracranial vessels"
1308,4389,opn/oth part gastrectomy,open and other partial gastrectomy
1309,4391,tot gast w intes interpo,total gastrectomy with intestinal interposition
1310,4399,total gastrectomy nec,other total gastrectomy
1311,4400,vagotomy nos,"vagotomy, not otherwise specified"
1312,4401,truncal vagotomy,truncal vagotomy
1313,4402,highly select vagotomy,highly selective vagotomy
1314,4403,selective vagotomy nec,other selective vagotomy
1315,4411,transabdomin gastroscopy,transabdominal gastroscopy
1316,4412,gastroscopy thru stoma,gastroscopy through artificial stoma
1317,4413,gastroscopy nec,other gastroscopy
1318,4414,closed gastric biopsy,closed [endoscopic] biopsy of stomach
1319,4415,open gastric biopsy,open biopsy of stomach
1320,4419,gastric diagnos proc nec,other diagnostic procedures on stomach
1321,4421,"dilate pylorus, incision",dilation of pylorus by incision
1322,4422,endoscop dilate pylorus,endoscopic dilation of pylorus
1323,4429,other pyloroplasty,other pyloroplasty
1324,4431,high gastric bypass,high gastric bypass
1325,4432,percu gastrojejunostomy,percutaneous [endoscopic] gastrojejunostomy
1326,4438,lap gastroenterostomy,laparoscopic gastroenterostomy
1327,4439,gastroenterostomy nec,other gastroenterostomy without gastrectomy
1328,4440,suture peptic ulcer nos,"suture of peptic ulcer, not otherwise specified"
1329,4441,sut gastric ulcer site,suture of gastric ulcer site
1330,4442,suture duoden ulcer site,suture of duodenal ulcer site
1331,4443,endosc control gast hem,endoscopic control of gastric or duodenal bleeding
1332,4444,transcath embo gast hem,transcatheter embolization for gastric or duodenal bleeding
1333,4449,other control gast hem,other control of hemorrhage of stomach or duodenum
1334,445,revision gastric anastom,revision of gastric anastomosis
