row_id,itemid,label,linksto
2601,6215,tank b,chartevents
2602,6216,hi flow o2,chartevents
2603,6217,phenylephrine nasal,chartevents
2604,6218,peri pad count,chartevents
2605,6219,breast pump,chartevents
2606,6220,"lytes, phenobarb",chartevents
2607,6221,tank a,chartevents
2608,6222,tank b,chartevents
2609,6223,tank-a,chartevents
2610,6224,tank-b,chartevents
2611,6225,caffeine load,chartevents
2612,6226,urine for aa,chartevents
2613,6227,passy muir valve on,chartevents
2614,6228,left av fistula,chartevents
2615,6229,pec02,chartevents
2616,6230,bath care,chartevents
2617,6231,tank 1,chartevents
2618,6232,reg insulin,chartevents
2619,6233,tank 2,chartevents
2620,6234,l av fistula,chartevents
2621,6235,circumsion,chartevents
2622,6236,high pip,chartevents
2623,6237,cap gas,chartevents
2624,6238,propofol,chartevents
2625,6239,mitrazole pwd,chartevents
2626,6240,ct scan,chartevents
2627,6243,tri abx ointment,chartevents
2628,6244,surgery,chartevents
2629,6245,surgury,chartevents
2630,6246,safety officer,chartevents
2631,6247,caf load,chartevents
2632,6248,d51/2nsc 20meq kcl,chartevents
2633,4960,ilex,chartevents
2634,4966,gi consult,chartevents
2635,4968,diaper area,chartevents
2636,4969,csm r le,chartevents
2637,4970,ns bolus,chartevents
2638,4972,erythromycin,chartevents
2639,4976,prune juice po/pg,chartevents
2640,4977,circcare,chartevents
2641,4986,vi-daylin,chartevents
2642,4990,wrist slpints,chartevents
2643,4994,echo,chartevents
2644,5000,right hydrocele,chartevents
2645,5003,prednisolone,chartevents
2646,5004,vidalin,chartevents
2647,5012,glycerin suppository,chartevents
2648,5015,vidaylin,chartevents
2649,5016,tri visol,chartevents
2650,5017,vidaylin,chartevents
2651,5020,cyclopentalate,chartevents
2652,5022,emycin ointment,chartevents
2653,5024,triple abx ointment,chartevents
2654,5025,bacitracin oint,chartevents
2655,5026,extra digit rt/lt fr,chartevents
2656,5032,bili,chartevents
2657,5035,glycerin suppository,chartevents
2658,5036,tri-vi-sol,chartevents
2659,5039,dressing.,chartevents
2660,5040,scrotum,chartevents
2661,5042,cc's/minute,chartevents
2662,5043,gentamycin ointment,chartevents
2663,5045,bili,chartevents
2664,5048,trivisol,chartevents
2665,5049,zantc,chartevents
2666,5051,caffeine bolus,chartevents
2667,5055,gel pillow,chartevents
2668,5057,neonatal morphine,chartevents
2669,5060,meropenem,chartevents
2670,5062,meropenem,chartevents
2671,5063,tobramycin,chartevents
2672,5066,epogen,chartevents
2673,5067,folic acid,chartevents
2674,5068,mong.spot,chartevents
2675,5071,criticaid paste,chartevents
2676,5075,bicarb,chartevents
2677,5077,fentanyl:,chartevents
2678,5080,k phos,chartevents
2679,5083,rt. hernia,chartevents
2680,5086,ceftazadime,chartevents
2681,5088,fingers,chartevents
2682,5089,toes,chartevents
2683,5096,pda ligation site,chartevents
2684,5098,kcl supps,chartevents
2685,5099,nacl supps,chartevents
2686,5106,caffeine citrate,chartevents
2687,5110,folate,chartevents
2688,5113,calciferol,chartevents
2689,5114,calcium glubionate,chartevents
2690,5115,bactroban,chartevents
2691,5119,rhythm,chartevents
2692,5123,chloral hydrate,chartevents
2693,5128,zantac pg,chartevents
2694,5130,picc line dsg,chartevents
2695,5133,actigall (ursodiol),chartevents
2696,5141,erythromycin oint,chartevents
2697,5142,butt paste,chartevents
2698,5145,tremors,chartevents
2699,5152,abcess/ location,chartevents
2700,5153,ceftazadime,chartevents
2701,5155,r. test. hydrocele,chartevents
2702,5157,ambisome,chartevents
2703,5159,range of motion,chartevents
2704,5162,propranolol,chartevents
2705,5164,carnitine,chartevents
2706,5166,vitamin d,chartevents
2707,5167,potassium phosphate,chartevents
2708,5168,shunt,chartevents
2709,5186,kphos,chartevents
2710,5189,sodium supps,chartevents
2711,5192,cardiology consult,chartevents
2712,5194,metoclopromide,chartevents
2713,5195,potassium phosphorus,chartevents
2714,5199,ns bolus,chartevents
2715,5200,triple abx cream,chartevents
2716,5204,cefazolin,chartevents
2717,5205,op site,chartevents
2718,5206,gent eye ointment,chartevents
2719,5210,atropine eye oint.,chartevents
2720,5212,tobra dex eye ointmt,chartevents
2721,5213,nacl supp,chartevents
2722,5214,prednisone drops,chartevents
2723,5215,na cl supps,chartevents
2724,5218,heparin/pic flush,chartevents
2725,5220,na supps,chartevents
2726,5221,dopa mcg/k/min,chartevents
2727,5226,cough,chartevents
2728,5229,nacl supps,chartevents
2729,5234,umbical site,chartevents
2730,5244,left lateral decub,chartevents
2731,5245,repogyle,chartevents
2732,5247,chest tube dsg,chartevents
2733,5248,glycerine suppos.,chartevents
2734,5249,ceftazidine,chartevents
2735,5257,aldactone,chartevents
2736,5258,calcium glubionate,chartevents
2737,5259,abd inc line,chartevents
2738,3557,pmi,chartevents
2739,3559,pain,chartevents
2740,3562,palate,chartevents
2741,3563,parent called,chartevents
2742,3564,parent ed/support,chartevents
2743,3565,parent info given,chartevents
2744,3566,parents in to visit,chartevents
2745,3567,pavulon,chartevents
2746,3568,peripheral pulses,chartevents
2747,3569,phototherapy blanket,chartevents
2748,3570,phototherapy light,chartevents
2749,3572,physioregulation,chartevents
2750,3573,polio vaccine,chartevents
2751,3576,position at breast,chartevents
2752,3577,posterior fontanelle [texture],chartevents
2753,3578,potassium chloride,chartevents
2754,3579,precordium,chartevents
2755,3580,present weight  (kg),chartevents
2756,3581,present weight  (lb),chartevents
2757,3582,present weight  (oz),chartevents
2758,3583,previous weight (kg),chartevents
2759,3584,prevnar,chartevents
2760,3591,prong size,chartevents
2761,3592,prongs changed,chartevents
2762,3593,pupil reactivity [left],chartevents
2763,3594,racemic epi minineb,chartevents
2764,3595,recombivax,chartevents
2765,3596,reglan,chartevents
2766,3598,related activity,chartevents
2767,3599,remote alarm [s],chartevents
2768,3600,renal us,chartevents
2769,3601,replogle irrigation,chartevents
2770,3603,resp rate,chartevents
2771,3605,respiratory support,chartevents
2772,3606,response to stimuli,chartevents
2773,3607,retractions,chartevents
2774,3608,root reflex,chartevents
2775,3609,sao2 alarm [low],chartevents
2776,3611,sedation,chartevents
2777,3612,seizure [activity],chartevents
2778,3614,sensitivity,chartevents
2779,3615,sheepskin,chartevents
2780,3616,skeletal abnormality,chartevents
2781,3617,skin integrity [attribute #1],chartevents
2782,3618,sleep,chartevents
2783,3622,sneezing,chartevents
2784,3624,sodium chloride,chartevents
2785,3625,source,chartevents
2786,3626,spits,chartevents
2787,3627,state,chartevents
2788,3628,state screen sample,chartevents
2789,3630,stimulation,chartevents
2790,3631,stool hemoccult,chartevents
2791,3632,stool [amount],chartevents
2792,3633,stools,chartevents
2793,3634,stress,chartevents
2794,3637,suck,chartevents
2795,3638,suck reflex,chartevents
2796,3639,sucking,chartevents
2797,3640,surgical procedures,chartevents
2798,3641,survanta,chartevents
2799,3642,sutures,chartevents
2800,3643,swallow study,chartevents
2801,3644,sweating,chartevents
2802,3645,sx equip functional,chartevents
2803,3646,synagis,chartevents
2804,3647,tcp02,chartevents
2805,3651,tco2 [value],chartevents
2806,3652,temp axillary [f],chartevents
2807,3653,temp cob 1/w/c,chartevents
2808,3654,temp rectal [f],chartevents
2809,3655,temp skin [c],chartevents
2810,3656,temp/iso/warmer [type],chartevents
2811,3657,terminal sensitivity,chartevents
2812,3658,testes [left],chartevents
2813,3660,time at breast,chartevents
2814,3661,tone,chartevents
2815,3663,total enteral/kg/day,chartevents
2816,3664,total fluids cc/kg/d,chartevents
2817,3665,total fluids/kg/day,chartevents
2818,3666,transducer calibrate,chartevents
2819,3667,transfusion consent,chartevents
2820,3668,tremors,chartevents
2821,3669,turgor,chartevents
2822,3670,uac tubing change,chartevents
2823,3671,uvc tubing change,chartevents
2824,3672,umbical cord,chartevents
2825,3673,upper gi,chartevents
2826,3676,vs change w/seizure,chartevents
2827,3678,vanceril mdi,chartevents
2828,3679,vancomycin,chartevents
2829,3681,ventilator number,chartevents
2830,3683,vital sign,chartevents
2831,3684,vitamin e,chartevents
2832,3685,vitamin k,chartevents
2833,3686,void,chartevents
2834,3687,vomiting,chartevents
2835,3688,vt [spontaneous],chartevents
2836,3689,vt [ventilator],chartevents
2837,3690,water pillow,chartevents
2838,3692,weight change  (gms),chartevents
2839,3693,weight kg,chartevents
2840,3694,work of breathing,chartevents
2841,3695,yawning,chartevents
2842,3723,birth weight    (kg),chartevents
2843,3724,abg chloirde,chartevents
2844,3725,abg potassium,chartevents
2845,3726,abg sodium,chartevents
2846,3727,albumin  (3.9-4.8),chartevents
2847,3728,alkaline phosphatase,chartevents
2848,3732,anion gap   (8-20),chartevents
2849,3734,bands,chartevents
2850,3735,basos,chartevents
2851,3736,be,chartevents
2852,3737,bun    (6-20),chartevents
2853,3738,bands,chartevents
2854,3740,base excess (other),chartevents
2855,3742,basos,chartevents
2856,3744,blood glucose,chartevents
2857,3745,bloodglucose,chartevents
2858,3746,calcium   (8.8-10.8),chartevents
2859,3747,chloride  (100-112),chartevents
2860,3748,cholesterol (0-199),chartevents
2861,3750,creatinine   (0-0.7),chartevents
2862,3751,digoxin  (1-2ng/ml),chartevents
2863,3754,eosinophils,chartevents
2864,3755,fibrinogen,chartevents
2865,3756,gentamicin post 5-10,chartevents
2866,3757,gentamicin pre (0-2),chartevents
2867,3759,hgb  (10.8-15.8),chartevents
2868,3761,hematocrit (35-51),chartevents
2869,3765,indirect bili(0-1.0),chartevents
2870,3766,ion calcium,chartevents
2871,3768,lymphs,chartevents
2872,3770,lymphs,chartevents
2873,3771,monos,chartevents
2874,3773,mix venous co2(calc),chartevents
2875,3774,mix venous pco2,chartevents
2876,3775,mix venous po2,chartevents
2877,3776,mix venous sat,chartevents
2878,3777,mix venous ph,chartevents
2879,3779,monos,chartevents
2880,3780,neuts,chartevents
2881,3784,pco2,chartevents
2882,3785,po2,chartevents
2883,3786,phenobarbitol(15-40),chartevents
2884,3788,phenytoin  (10-20),chartevents
2885,3789,platelet  (150-440),chartevents
2886,3791,polys,chartevents
2887,3792,potassium  (3.5-5.3),chartevents
2888,3793,protime,chartevents
2889,3796,ptt,chartevents
2890,3798,retic count(0.5-1.5),chartevents
2891,3799,red blood c(3.6-6.2),chartevents
2892,3801,sgot,chartevents
2893,3802,sgpt,chartevents
2894,3803,sodium  (135-148),chartevents
2895,3807,t. protein (5-7.5),chartevents
2896,3808,tco2        (21-30),chartevents
2897,3809,tco2 (other),chartevents
2898,3810,total co2,chartevents
2899,3811,triglyceride (0-250),chartevents
2900,3816,urine glucose,chartevents
2901,3817,urine heme,chartevents
2902,3818,urine ketones,chartevents
2903,3819,urine leukocytes,chartevents
2904,3822,urine protein,chartevents
2905,3827,vancomycin post,chartevents
2906,3828,vancomycin pre,chartevents
2907,3829,venous base excess,chartevents
2908,3830,venous co2,chartevents
2909,3831,venous o2,chartevents
2910,3832,venous tco2,chartevents
2911,3834,whitebloodc 4.0-11.0,chartevents
2912,3835,pco2,chartevents
2913,3836,pco2 (other),chartevents
2914,3837,po2,chartevents
2915,3838,po2 (other),chartevents
2916,3839,ph (other),chartevents
2917,1469,lle circumference,chartevents
2918,1470,drsgs change,chartevents
2919,1471,left leg measurement,chartevents
2920,1472,bivaliruden,chartevents
2921,1474,folate,chartevents
2922,1475,haptoglobin,chartevents
2923,1478,pericard drain irr.,chartevents
2924,1479,iv #1 reason dc'd,chartevents
2925,1480,iv #2 reason dc'd,chartevents
2926,1481,iv #3 reason dc'd,chartevents
2927,1482,iv #4 reason dc'd,chartevents
2928,1483,rsbi not completed,chartevents
2929,1484,risk for falls,chartevents
2930,1485,bivalirudin mg/kg/hr,chartevents
2931,1486,high minute volume,chartevents
2932,1487,hi min vent,chartevents
2933,1488,high min. ventil.,chartevents
2934,1489,transtracheal,chartevents
2935,1490,oob to chair,chartevents
2936,1491,apnea time,chartevents
2937,1492,high mv alarm,chartevents
2938,1493,lavage,chartevents
2939,1494,r nare-saline irrign,chartevents
2940,1495,urine ph,chartevents
2941,1496,high min. vent.,chartevents
2942,1497,high vent alarm,chartevents
2943,1498,high minute vo;ume,chartevents
2944,1499,high min. vol,chartevents
2945,1500,hi mv alarm,chartevents
2946,1501,foley clamped,chartevents
2947,1502,bladder irrig. 60cc,chartevents
2948,1503,bed bath,chartevents
2949,1504,high min. volume,chartevents
2950,1505,palmer pulses r/l,chartevents
2951,1506,high min. vol.,chartevents
2952,1507,high minute vol,chartevents
2953,1508,hi/minute/vol/alarm,chartevents
2954,1509,bld pres,chartevents
2955,1510,high ve,chartevents
2956,1512,bbaaath,chartevents
2957,1513,hi min vol,chartevents
2958,1514,hi tidal vol,chartevents
2959,1515,decub drsg change,chartevents
2960,1516,family meeting [month],chartevents
2961,1517,readmit <48 hrs,chartevents
2962,1520,act,chartevents
2963,1521,albumin,chartevents
2964,1522,calcium,chartevents
2965,1523,chloride,chartevents
2966,1524,cholesterol,chartevents
2967,1525,creatinine,chartevents
2968,1526,d-dimer,chartevents
2969,1527,direct bili,chartevents
2970,1528,fibrinogen,chartevents
2971,1529,glucose,chartevents
2972,1530,inr,chartevents
2973,1531,lactic acid,chartevents
2974,1532,magnesium,chartevents
2975,1533,ptt,chartevents
2976,1534,phosphorous,chartevents
2977,1535,potassium,chartevents
2978,1536,sodium,chartevents
2979,1537,thrombin,chartevents
2980,1538,total bili,chartevents
2981,1539,total protein,chartevents
2982,1540,triglyceride,chartevents
2983,1541,uric acid,chartevents
2984,1542,wbc,chartevents
2985,1543,chest tube drsg.,chartevents
2986,1544,high min,chartevents
2987,1545,hand drsg change,chartevents
2988,1546,high ve,chartevents
2989,1547,fundus,chartevents
2990,1548,lt hand splint &ace,chartevents
2991,1549,liperudin,chartevents
2992,1550,lipirudin,chartevents
2993,1551,high mv,chartevents
2994,1552,d5w 10gm ca+ glucon,chartevents
2995,1553,flank drsg change,chartevents
2996,1554,nephr. tubes irrig.,chartevents
2997,1555,apnea interval,chartevents
2998,1556,high min. vol,chartevents
2999,1557,automatic tube comp.,chartevents
3000,1558,aprv p high,chartevents
3001,1559,aprv p low,chartevents
3002,1560,aprv t high,chartevents
3003,1561,aprv t low,chartevents
3004,1562,high minute ventil.,chartevents
3005,1563,ob pad change,chartevents
3006,1564,pink pad change,chartevents
3007,1565,high mv limit,chartevents
3008,1566,high min vol,chartevents
3009,1567,apnea,chartevents
3010,1568,high me,chartevents
3011,1569,high min vol.,chartevents
3012,1570,hi tidal vol,chartevents
3013,1571,abg,chartevents
3014,1572,low me,chartevents
3015,1573,right carotid site,chartevents
3016,1575,high minute vol.,chartevents
3017,1576,automatic tube com,chartevents
3018,1577,high minute vent,chartevents
3019,1578,hi/minute/vol,chartevents
3020,1579,corneal reflexes,chartevents
3021,1580,hi/minute/volume,chartevents
3022,1581,aprv,chartevents
3023,1582,p high,chartevents
3024,1583,p lo,chartevents
3025,1584,t hi,chartevents
3026,1585,t lo,chartevents
3027,1586,xigris mcg/kg/hr,chartevents
3028,1587,xigris mg/hr,chartevents
3029,1588,min vol,chartevents
3030,1589,ra,chartevents
3031,1590,disconnect alarm,chartevents
3032,1591,waffle boots,chartevents
3033,1592,left arm girth (cm),chartevents
3034,1593,hi min vol.,chartevents
3035,1594,hi/minute/vol,chartevents
3036,1595,seizure pads,chartevents
3037,1596,high mv,chartevents
3038,1597,flolan chart cc/hr,chartevents
3039,1598,flovan chart as cchr,chartevents
3040,1599,high minute vent.,chartevents
3041,1600,high minute volume,chartevents
3042,1601,c.c.o,chartevents
3043,1602,hepa filter,chartevents
3044,1603,multi podis boots,chartevents
3045,1604,hi/minute/vol/,chartevents
3046,1605,methylpred 450mg/hr,chartevents
3047,1606,spinal precautions,chartevents
3048,1607,disconnect alarm,chartevents
3049,1608,air mattress,chartevents
3050,1609,isuprel 1mcg/min,chartevents
3051,1610,thera vest 15 min.,chartevents
3052,1611,i time,chartevents
3053,1612,pres. high,chartevents
3054,1613,pres. low,chartevents
3055,1614,time high,chartevents
3056,1615,time low,chartevents
3057,1616,high mv.,chartevents
3058,1617,peripad change,chartevents
3059,1618,high tidal vol,chartevents
3060,1619,lepirudin,chartevents
3061,1620,l foot csm check,chartevents
3062,1621,high/min/vent,chartevents
3063,1622,alarms,chartevents
3064,1623,parameters checked,chartevents
3065,1624,presep catheter svo2,chartevents
3066,1626,cpt/vest,chartevents
3067,1627,muco lavg,chartevents
3068,1628,percussive vest,chartevents
3069,1630,podis boots,chartevents
3070,1631,high/min/vent,chartevents
3071,1632,pmv,chartevents
3072,1633,high/min/vent,chartevents
3073,1634,lactated ringers,chartevents
3074,1635,high resp rate,chartevents
3075,1636,lavage,chartevents
3076,1637,pneumo boots,chartevents
3077,1638,cortisol,chartevents
3078,1639,high mv,chartevents
3079,1640,peg care,chartevents
3080,1641,high min. volume,chartevents
3081,1642,brachial site,chartevents
3082,1643,brachial site appear,chartevents
3083,1644,brachial site dressi,chartevents
3084,1645,lle drsg change,chartevents
3085,1646,rle drsg change,chartevents
3086,1647,coccyx dsg change,chartevents
