row_id,icd9_code,short_title,long_title
3127,28319,oth nonauto hem anemia,other non-autoimmune hemolytic anemias
3128,2832,hemolytic hemoglobinuria,hemoglobinuria due to hemolysis from external causes
3129,2839,acq hemolytic anemia nos,"acquired hemolytic anemia, unspecified"
3130,28401,constitution rbc aplasia,constitutional red blood cell aplasia
3131,28409,const aplastc anemia nec,other constitutional aplastic anemia
3132,28411,antin chemo indcd pancyt,antineoplastic chemotherapy induced pancytopenia
3133,28412,oth drg indcd pancytopna,other drug-induced pancytopenia
3134,28419,other pancytopenia,other pancytopenia
3135,2842,myelophthisis,myelophthisis
3136,28481,red cell aplasia,red cell aplasia (acquired)(adult)(with thymoma)
3137,28489,aplastic anemias nec,other specified aplastic anemias
3138,2849,aplastic anemia nos,"aplastic anemia, unspecified"
3139,2850,sideroblastic anemia,sideroblastic anemia
3140,2851,ac posthemorrhag anemia,acute posthemorrhagic anemia
3141,28521,anemia in chr kidney dis,anemia in chronic kidney disease
3142,28522,anemia in neoplastic dis,anemia in neoplastic disease
3143,28529,anemia-other chronic dis,anemia of other chronic disease
3144,2853,anemia d/t antineo chemo,antineoplastic chemotherapy induced anemia
3145,2858,anemia nec,other specified anemias
3146,2859,anemia nos,"anemia, unspecified"
3147,2860,cong factor viii diord,congenital factor viii disorder
3148,2861,cong factor ix disorder,congenital factor ix disorder
3149,2862,cong factor xi disorder,congenital factor xi deficiency
3150,2863,cong def clot factor nec,congenital deficiency of other clotting factors
3151,2864,von willebrand's disease,von willebrand's disease
3152,28652,acquired hemophilia,acquired hemophilia
3153,28653,antiphospholipid w hemor,antiphospholipid antibody with hemorrhagic disorder
3154,28659,ot hem d/t circ anticoag,"other hemorrhagic disorder due to intrinsic circulating anticoagulants, antibodies, or inhibitors"
3155,2866,defibrination syndrome,defibrination syndrome
3156,2867,acq coagul factor defic,acquired coagulation factor deficiency
3157,2869,coagulat defect nec/nos,other and unspecified coagulation defects
3158,2870,allergic purpura,allergic purpura
3159,2871,thrombocytopathy,qualitative platelet defects
3160,2872,purpura nos,other nonthrombocytopenic purpuras
3161,28730,prim thrombocytopen nos,"primary thrombocytopenia,unspecified"
3162,28731,immune thrombocyt purpra,immune thrombocytopenic purpura
3163,28732,evans' syndrome,evans' syndrome
3164,28733,cong/herid thromb purpra,congenital and hereditary thrombocytopenic purpura
3165,28739,prim thrombocytopen nec,other primary thrombocytopenia
3166,28741,posttransfusion purpura,posttransfusion purpura
3167,28749,sec thrombocytpenia nec,other secondary thrombocytopenia
3168,2875,thrombocytopenia nos,"thrombocytopenia, unspecified"
3169,2878,hemorrhagic cond nec,other specified hemorrhagic conditions
3170,2879,hemorrhagic cond nos,unspecified hemorrhagic conditions
3171,28800,neutropenia nos,"neutropenia, unspecified"
3172,28801,congenital neutropenia,congenital neutropenia
3173,28802,cyclic neutropenia,cyclic neutropenia
3174,28803,drug induced neutropenia,drug induced neutropenia
3175,28804,neutropenia d/t infectn,neutropenia due to infection
3176,28809,neutropenia nec,other neutropenia
3177,2881,function dis neutrophils,functional disorders of polymorphonuclear neutrophils
3178,2882,genetic anomaly leukocyt,genetic anomalies of leukocytes
3179,2883,eosinophilia,eosinophilia
3180,2884,hemophagocytic syndromes,hemophagocytic syndromes
3181,28850,leukocytopenia nos,"leukocytopenia, unspecified"
3182,28851,lymphocytopenia,lymphocytopenia
3183,28859,decreased wbc count nec,other decreased white blood cell count
3184,28860,leukocytosis nos,"leukocytosis, unspecified"
3185,28861,lymphocytosis-symptomatc,lymphocytosis (symptomatic)
3186,28862,leukemoid reaction,leukemoid reaction
3187,28863,monocytosis-symptomatic,monocytosis (symptomatic)
3188,28864,plasmacytosis,plasmacytosis
3189,28865,basophilia,basophilia
3190,28866,bandemia,bandemia
3191,28869,elevated wbc count nec,other elevated white blood cell count
3192,2888,wbc disease nec,other specified disease of white blood cells
3193,2889,wbc disease nos,unspecified disease of white blood cells
3194,2890,secondary polycythemia,"polycythemia, secondary"
3195,2891,chronic lymphadenitis,chronic lymphadenitis
3196,2892,mesenteric lymphadenitis,nonspecific mesenteric lymphadenitis
3197,2893,lymphadenitis nos,"lymphadenitis, unspecified, except mesenteric"
3198,2894,hypersplenism,hypersplenism
3199,28950,spleen disease nos,"disease of spleen, unspecified"
3200,28951,chr congest splenomegaly,chronic congestive splenomegaly
3201,28952,splenic sequestration,splenic sequestration
3202,28953,neutropenic splenomegaly,neutropenic splenomegaly
3203,28959,spleen disease nec,other diseases of spleen
3204,2896,familial polycythemia,familial polycythemia
3205,2897,methemoglobinemia,methemoglobinemia
3206,28981,prim hypercoagulable st,primary hypercoagulable state
3207,28982,sec hypercoagulable st,secondary hypercoagulable state
3208,28983,myelofibrosis,myelofibrosis
3209,28984,heparin-indu thrombocyto,heparin-induced thrombocytopenia (hit)
3210,28989,blood diseases nec,other specified diseases of blood and blood-forming organs
3211,2899,blood disease nos,unspecified diseases of blood and blood-forming organs
3212,2900,senile dementia uncomp,"senile dementia, uncomplicated"
3213,29010,presenile dementia,"presenile dementia, uncomplicated"
3214,29011,presenile delirium,presenile dementia with delirium
3215,29012,presenile delusion,presenile dementia with delusional features
3216,29013,presenile depression,presenile dementia with depressive features
3217,29020,senile delusion,senile dementia with delusional features
3218,29021,senile depressive,senile dementia with depressive features
3219,2903,senile delirium,senile dementia with delirium
3220,29040,"vascular dementia,uncomp","vascular dementia, uncomplicated"
3221,29041,vasc dementia w delirium,"vascular dementia, with delirium"
3222,29042,vasc dementia w delusion,"vascular dementia, with delusions"
3223,29043,vasc dementia w depressn,"vascular dementia, with depressed mood"
3224,2908,senile psychosis nec,other specified senile psychotic conditions
3225,2909,senile psychot cond nos,unspecified senile psychotic condition
3226,2910,delirium tremens,alcohol withdrawal delirium
3227,2911,alcohol amnestic disordr,alcohol-induced persisting amnestic disorder
3228,2912,alcohol persist dementia,alcohol-induced persisting dementia
3229,2913,alcoh psy dis w hallucin,alcohol-induced psychotic disorder with hallucinations
3230,2914,pathologic alcohol intox,idiosyncratic alcohol intoxication
3231,2915,alcoh psych dis w delus,alcohol-induced psychotic disorder with delusions
3232,29181,alcohol withdrawal,alcohol withdrawal
3233,29182,alcoh induce sleep disor,alcohol induced sleep disorders
3234,29189,alcohol mental disor nec,other alcohol-induced mental disorders
3235,2919,alcohol mental disor nos,unspecified alcohol-induced mental disorders
3236,2920,drug withdrawal,drug withdrawal
3237,29211,drug psych disor w delus,drug-induced psychotic disorder with delusions
3238,29212,drug psy dis w hallucin,drug-induced psychotic disorder with hallucinations
3239,2922,pathologic drug intox,pathological drug intoxication
3240,29281,drug-induced delirium,drug-induced delirium
3241,29282,drug persisting dementia,drug-induced persisting dementia
3242,29283,drug persist amnestc dis,drug-induced persisting amnestic disorder
3243,29284,drug-induced mood disord,drug-induced mood disorder
3244,29285,drug induced sleep disor,drug induced sleep disorders
3245,29289,drug mental disorder nec,other specified drug-induced mental disorders
3246,2929,drug mental disorder nos,unspecified drug-induced mental disorder
3247,2930,delirium d/t other cond,delirium due to conditions classified elsewhere
3248,2931,subacute delirium,subacute delirium
3249,29381,psy dis w delus oth dis,psychotic disorder with delusions in conditions classified elsewhere
3250,29382,psy dis w halluc oth dis,psychotic disorder with hallucinations in conditions classified elsewhere
3251,29383,mood disorder other dis,mood disorder in conditions classified elsewhere
3252,29384,anxiety disorder oth dis,anxiety disorder in conditions classified elsewhere
3253,29389,transient mental dis nec,"other specified transient mental disorders due to conditions classified elsewhere, other"
3254,2939,transient mental dis nos,unspecified transient mental disorder in conditions classified elsewhere
3255,2940,amnestic disord oth dis,amnestic disorder in conditions classified elsewhere
3256,29410,dementia w/o behav dist,dementia in conditions classified elsewhere without behavioral disturbance
3257,29411,dementia w behavior dist,dementia in conditions classified elsewhere with behavioral disturbance
3258,29420,demen nos w/o behv dstrb,"dementia, unspecified, without behavioral disturbance"
3259,29421,demen nos w behav distrb,"dementia, unspecified, with behavioral disturbance"
3260,2948,mental disor nec oth dis,other persistent mental disorders due to conditions classified elsewhere
3261,2949,mental disor nos oth dis,unspecified persistent mental disorders due to conditions classified elsewhere
3262,29500,simpl schizophren-unspec,"simple type schizophrenia, unspecified"
3263,29501,simpl schizophren-subchr,"simple type schizophrenia, subchronic"
3264,29502,simple schizophren-chr,"simple type schizophrenia, chronic"
3265,29503,simp schiz-subchr/exacer,"simple type schizophrenia, subchronic with acute exacerbation"
3266,29504,simpl schizo-chr/exacerb,"simple type schizophrenia, chronic with acute exacerbation"
3267,29505,simpl schizophren-remiss,"simple type schizophrenia, in remission"
3268,29510,hebephrenia-unspec,"disorganized type schizophrenia, unspecified"
3269,29511,hebephrenia-subchronic,"disorganized type schizophrenia, subchronic"
3270,29512,hebephrenia-chronic,"disorganized type schizophrenia, chronic"
3271,29513,hebephren-subchr/exacerb,"disorganized type schizophrenia, subchronic with acute exacerbation"
3272,29514,hebephrenia-chr/exacerb,"disorganized type schizophrenia, chronic with acute exacerbation"
3273,29515,hebephrenia-remission,"disorganized type schizophrenia, in remission"
3274,29520,catatonia-unspec,"catatonic type schizophrenia, unspecified"
3275,29521,catatonia-subchronic,"catatonic type schizophrenia, subchronic"
3276,29522,catatonia-chronic,"catatonic type schizophrenia, chronic"
3277,29523,catatonia-subchr/exacerb,"catatonic type schizophrenia, subchronic with acute exacerbation"
3278,29524,catatonia-chr/exacerb,"catatonic type schizophrenia, chronic with acute exacerbation"
3279,29525,catatonia-remission,"catatonic type schizophrenia, in remission"
3280,29530,paranoid schizo-unspec,"paranoid type schizophrenia, unspecified"
3281,29531,paranoid schizo-subchr,"paranoid type schizophrenia, subchronic"
3282,29532,paranoid schizo-chronic,"paranoid type schizophrenia, chronic"
3283,29533,paran schizo-subchr/exac,"paranoid type schizophrenia, subchronic with acute exacerbation"
3284,29534,paran schizo-chr/exacerb,"paranoid type schizophrenia, chronic with acute exacerbation"
3285,29535,paranoid schizo-remiss,"paranoid type schizophrenia, in remission"
3286,29540,schizophreniform dis nos,"schizophreniform disorder, unspecified"
3287,29541,schizophrenic dis-subchr,"schizophreniform disorder, subchronic"
3288,29542,schizophren dis-chronic,"schizophreniform disorder, chronic"
3289,29543,schizo dis-subchr/exacer,"schizophreniform disorder, subchronic with acute exacerbation"
3290,29544,schizophr dis-chr/exacer,"schizophreniform disorder, chronic with acute exacerbation"
3291,29545,schizophrenic dis-remiss,"schizophreniform disorder, in remission"
3292,29550,latent schizophren-unsp,"latent schizophrenia, unspecified"
3293,29551,lat schizophren-subchr,"latent schizophrenia, subchronic"
3294,29552,latent schizophren-chr,"latent schizophrenia, chronic"
3295,29553,lat schizo-subchr/exacer,"latent schizophrenia, subchronic with acute exacerbation"
3296,29554,latent schizo-chr/exacer,"latent schizophrenia, chronic with acute exacerbation"
3297,29555,lat schizophren-remiss,"latent schizophrenia, in remission"
3298,29560,schizophr dis resid nos,"schizophrenic disorders, residual type, unspecified"
3299,29561,schizoph dis resid-subch,"schizophrenic disorders, residual type, subchronic"
3300,29562,schizophr dis resid-chr,"schizophrenic disorders, residual type, chronic"
3301,29563,schizo resid subchr/exac,"schizophrenic disorders, residual type, subchronic with acute exacerbation"
